Date_time,consumption,precipitation,temperature,irradiance_surface,irradiance_toa,snowfall,snow_mass,cloud_cover,air_density
01/12/2016 08:00,32817.04,0.001,9.52,364.1383,614.8488,0,5.8792,0.6474,1.1537
01/12/2016 09:00,34991.32,0.0009,10.647,416.5873,669.8498,0,5.7584,0.6691,1.1484
01/12/2016 10:00,35653.04,0.0009,11.425,421.0059,656.6367,0,5.6216,0.593,1.1442
01/12/2016 11:00,36011.52,0.001,11.854,370.9926,576.1332,0,5.5054,0.5655,1.1414
01/12/2016 12:00,34256.45,0.0014,11.712,262.2392,433.7722,0.0001,5.4322,0.5936,1.1404
01/12/2016 13:00,34650.74,0.002,10.681,126.2688,239.4434,0.0001,5.4039,0.6082,1.1416
01/12/2016 14:00,34934,0.0039,9.079,16.8472,45.0932,0.0002,5.3974,0.5914,1.1444
01/12/2016 15:00,34785.11,0.0089,8.383,0,0.0001,0.0002,5.3947,0.5355,1.1474
01/12/2016 16:00,35690.28,0.0193,8.125,0,0,0.0002,5.3913,0.5596,1.1493
01/12/2016 17:00,36566.5,0.047,7.876,0,0,0.0002,5.3877,0.5919,1.1507
01/12/2016 18:00,35055.97,0.6703,7.671,0,0,0.0002,5.3837,0.6401,1.1516
01/12/2016 19:00,33912.94,0.9725,7.469,0,0,0.0002,5.3791,0.6688,1.1524
01/12/2016 20:00,33131.98,0.8672,7.286,0,0,0.0002,5.3748,0.6877,1.1531
01/12/2016 21:00,32332.76,0.6276,7.189,0,0,0.0002,5.3705,0.6989,1.1534
01/12/2016 22:00,32523.14,0.5317,7.088,0,0,0.0002,5.3661,0.743,1.1538
01/12/2016 23:00,30906.87,0.5161,6.967,0,0,0.0002,5.3618,0.7864,1.1545
1/13/2016 0:00,28823.02,0.4775,6.814,0,0,0.0002,5.3576,0.8056,1.1552
1/13/2016 1:00,27321.69,0.4429,6.634,0,0,0.0003,5.3534,0.803,1.1558
1/13/2016 2:00,26265.24,0.4079,6.461,0,0,0.0003,5.3495,0.7916,1.1563
1/13/2016 3:00,25879.07,0.3743,6.269,0,0,0.0004,5.3457,0.7475,1.1571
1/13/2016 4:00,25685.09,0.3565,6.059,2.2491,6.4675,0.0004,5.3421,0.7203,1.1583
1/13/2016 5:00,26018.14,0.336,6.275,38.2965,111.5344,0.0006,5.3373,0.7139,1.1592
1/13/2016 6:00,27012.72,0.3197,7.33,127.9258,322.6227,0.0006,5.3226,0.662,1.1589
1/13/2016 7:00,28420.19,0.2944,8.496,231.8877,498.5855,0.0015,5.2859,0.6432,1.1559
1/13/2016 8:00,32572.38,0.25,9.659,311.2484,618.1902,0.0023,5.2209,0.6598,1.1516
1/13/2016 9:00,35554.83,0.2461,10.503,347.3782,673.2267,0.0036,5.1278,0.667,1.1479
1/13/2016 10:00,36427.94,0.2676,10.744,330.9968,660.0081,0.0051,5.0293,0.6649,1.1463
1/13/2016 11:00,36962.04,0.2952,10.628,280.3641,579.3933,0.0074,4.9461,0.6602,1.1461
1/13/2016 12:00,35458.54,0.3362,10.145,195.3196,436.9163,0.0089,4.8995,0.6761,1.1472
1/13/2016 13:00,35858.18,0.3712,9.051,89.021,242.3833,0.0148,4.8898,0.7607,1.1498
1/13/2016 14:00,36201.35,0.3618,7.347,12.3375,46.6215,0.0448,4.9141,0.7734,1.1536
1/13/2016 15:00,36012.25,0.2913,6.261,0.0001,0.0004,0.0579,4.9607,0.7597,1.1568
1/13/2016 16:00,36785.82,0.23,5.711,0,0,0.0384,5.0018,0.7143,1.1591
1/13/2016 17:00,37173.82,0.2022,5.272,0,0,0.0275,5.027,0.6573,1.1607
1/13/2016 18:00,35574.06,0.3672,4.904,0,0,0.086,5.0817,0.6215,1.162
1/13/2016 19:00,34298.68,0.3211,4.669,0,0,0.0782,5.1588,0.5919,1.1631
1/13/2016 20:00,33580.53,0.2957,4.394,0,0,0.0699,5.2282,0.562,1.164
1/13/2016 21:00,32554.09,0.2604,4.249,0,0,0.0408,5.2786,0.5803,1.1646
1/13/2016 22:00,32836.52,0.2401,4.18,0,0,0.0335,5.313,0.5966,1.1651
1/13/2016 23:00,31307.88,0.2315,4.095,0,0,0.04,5.3488,0.6162,1.1659
1/14/2016 0:00,29225.99,0.2512,4.01,0,0,0.0583,5.3991,0.6584,1.1668
1/14/2016 1:00,27650.42,0.3386,3.877,0,0,0.0746,5.4669,0.6975,1.1677
1/14/2016 2:00,26656.23,0.4648,3.707,0,0,0.0761,5.5423,0.7029,1.1688
1/14/2016 3:00,26235.1,0.6271,3.477,0,0,0.0759,5.6179,0.7014,1.1705
1/14/2016 4:00,26136.04,0.6058,3.24,1.8542,6.8067,0.0825,5.6965,0.6799,1.1725
1/14/2016 5:00,26689.3,0.4264,3.404,33.4317,113.8899,0.0833,5.7761,0.6485,1.1741
1/14/2016 6:00,27652.89,0.31,4.501,122.8428,325.7448,0.078,5.8445,0.5952,1.1746
1/14/2016 7:00,29176.95,0.247,5.477,227.6706,501.9068,0.063,5.8788,0.5688,1.173
1/14/2016 8:00,33352.18,0.1976,6.221,294.3441,621.6318,0.0492,5.8571,0.5674,1.1711
1/14/2016 9:00,35814.77,0.1532,6.752,325.991,676.7274,0.0383,5.7941,0.5638,1.1691
1/14/2016 10:00,36809.99,0.1426,7.247,344.6923,663.4856,0.0339,5.7169,0.4873,1.1669
1/14/2016 11:00,37010.75,0.1276,7.55,325.3556,582.8276,0.0348,5.6544,0.3786,1.1653
1/14/2016 12:00,35461.46,0.1146,7.499,246.8284,440.1944,0.0361,5.6309,0.3164,1.1647
1/14/2016 13:00,35859.72,0.1145,6.822,128.1251,245.4413,0.0369,5.6467,0.2802,1.1653
1/14/2016 14:00,36279.45,0.1172,4.835,21.6493,48.2414,0.038,5.6823,0.2552,1.1672
1/14/2016 15:00,35936.67,0.1191,3.625,0.0001,0.0008,0.039,5.7218,0.2424,1.1701
1/14/2016 16:00,36827.63,0.1202,3.076,0,0,0.0396,5.7618,0.2289,1.1732
1/14/2016 17:00,37481.89,0.1099,2.55,0,0,0.037,5.8006,0.2148,1.1761
1/14/2016 18:00,36195.39,0.1158,2.071,0,0,0.027,5.8338,0.2007,1.1786
1/14/2016 19:00,34914.82,0.0661,1.59,0,0,0.0253,5.8618,0.1904,1.1809
1/14/2016 20:00,34091.81,0.0488,1.12,0,0,0.0251,5.8883,0.1812,1.183
1/14/2016 21:00,33323.9,0.0397,0.762,0,0,0.0246,5.9139,0.1693,1.1846
1/14/2016 22:00,33345.01,0.0347,0.493,0,0,0.023,5.938,0.163,1.1856
1/14/2016 23:00,31938.6,0.0309,0.239,0,0,0.0218,5.9606,0.1809,1.1868
1/15/2016 0:00,29667.03,0.0279,0.01,0,0,0.0217,5.9824,0.2995,1.1879
1/15/2016 1:00,27961.7,0.0215,-0.16,0,0,0.0181,6.0017,0.4476,1.1889
1/15/2016 2:00,26760.14,0.0227,-0.316,0,0,0.0201,6.0203,0.5168,1.19
1/15/2016 3:00,26351.43,0.0205,-0.543,0,0,0.0184,6.039,0.5462,1.1916
1/15/2016 4:00,26190,0.0152,-0.74,2.5168,7.1717,0.0135,6.0542,0.5235,1.1937
1/15/2016 5:00,26646.35,0.0111,-0.121,57.5123,116.362,0.0099,6.0647,0.5581,1.1951
1/15/2016 6:00,27845.52,0.0056,1.88,182.9982,328.9871,0.0047,6.0662,0.5544,1.1936
1/15/2016 7:00,29266.49,0.0024,3.762,301.878,505.3361,0.0017,6.0452,0.5422,1.1886
1/15/2016 8:00,33637.71,0.0015,5.372,377.2758,625.1849,0.0008,5.9867,0.5319,1.1822
1/15/2016 9:00,36386.28,0.0011,6.425,399.882,680.3735,0.0006,5.8997,0.5,1.177
1/15/2016 10:00,36970.5,0.0009,7.099,389.0177,667.124,0.0004,5.8019,0.4752,1.173
1/15/2016 11:00,37103.17,0.0007,7.553,356.9075,586.3751,0.0003,5.7174,0.4751,1.1698
1/15/2016 12:00,34121.26,0.0005,7.574,256.8363,443.5938,0.0002,5.6705,0.4731,1.1678
1/15/2016 13:00,35523.17,0.0005,6.562,124.5958,248.6163,0.0001,5.6583,0.4619,1.1673
1/15/2016 14:00,35717.39,0.0006,4.53,20.1636,49.9582,0.0001,5.6575,0.56,1.1679
1/15/2016 15:00,35343.51,0.0007,3.489,0.0002,0.0018,0,5.6576,0.6419,1.1691
1/15/2016 16:00,36473.19,0.0005,3.063,0,0,0,5.6578,0.5732,1.1707
1/15/2016 17:00,37425.77,0.0004,2.657,0,0,0.0001,5.658,0.5454,1.1726
1/15/2016 18:00,36019.98,0.002,2.327,0,0,0.0001,5.6583,0.5955,1.1746
1/15/2016 19:00,34574.97,0.0045,2.133,0,0,0.0001,5.6585,0.6411,1.1763
1/15/2016 20:00,33756.4,0.0081,1.98,0,0,0.0001,5.6585,0.6694,1.1776
1/15/2016 21:00,33140.33,0.0104,1.953,0,0,0.0001,5.6582,0.7077,1.1778
1/15/2016 22:00,33272.46,0.0095,2.051,0,0,0,5.6578,0.7201,1.1772
1/15/2016 23:00,31803.26,0.006,2.179,0,0,0.0001,5.6573,0.7269,1.1768
1/16/2016 0:00,29790.9,0.0047,2.276,0,0,0.0001,5.6568,0.7381,1.1761
1/16/2016 1:00,28108.68,0.0066,2.393,0,0,0.0001,5.6564,0.744,1.1754
1/16/2016 2:00,26867.16,0.0144,2.45,0,0,0.0001,5.656,0.7305,1.1749
1/16/2016 3:00,26241.31,0.0315,2.472,0,0,0.0001,5.6557,0.7001,1.1749
1/16/2016 4:00,25928.6,0.0588,2.516,3.3075,7.5638,0.0001,5.6554,0.6658,1.1753
1/16/2016 5:00,26137.31,0.0905,3.383,55.5236,118.947,0.0001,5.6547,0.652,1.175
1/16/2016 6:00,26617.72,0.1066,4.95,156.2056,332.3691,0,5.6498,0.6336,1.1729
1/16/2016 7:00,27115.23,0.0651,6.626,252.627,508.9095,0,5.6227,0.617,1.1678
1/16/2016 8:00,30856.87,0.0479,8.09,318.8357,628.8898,0,5.5597,0.6098,1.1618
1/16/2016 9:00,33419.96,0.0501,9.094,348.1646,684.1339,0,5.4724,0.6175,1.157
1/16/2016 10:00,34766.44,0.0693,9.677,335.5084,670.9018,0,5.3803,0.6592,1.1536
1/16/2016 11:00,35336.99,0.0716,9.849,276.2823,590.0382,0,5.302,0.7142,1.1516
1/16/2016 12:00,34062.01,0.0731,9.574,187.0457,447.1137,0.0003,5.2548,0.7619,1.151
1/16/2016 13:00,33973.61,0.0666,8.448,83.543,251.9109,0.0005,5.2378,0.8125,1.1516
1/16/2016 14:00,33592.64,0.0373,6.809,10.9652,51.7785,0.0001,5.2344,0.8662,1.1533
1/16/2016 15:00,33087.78,0.0335,6.067,0.0002,0.004,0.0001,5.2332,0.8891,1.1552
1/16/2016 16:00,33693.47,0.0494,5.729,0,0,0.0001,5.232,0.8947,1.1567
1/16/2016 17:00,34599.67,0.0702,5.482,0,0,0.0009,5.2308,0.8833,1.1581
1/16/2016 18:00,33773.4,0.0387,5.317,0,0,0.0004,5.2293,0.8743,1.1591
1/16/2016 19:00,32770.63,0.0481,5.182,0,0,0.0004,5.2279,0.8724,1.1601
1/16/2016 20:00,32167.64,0.0524,5.049,0,0,0.0002,5.2263,0.8822,1.161
1/16/2016 21:00,31414.53,0.0545,4.953,0,0,0.0001,5.2246,0.9047,1.1612
1/16/2016 22:00,31666.2,0.0521,4.89,0,0,0.0002,5.2231,0.9282,1.1608
1/16/2016 23:00,30292.67,0.0504,4.863,0,0,0.0001,5.2217,0.941,1.1604
1/17/2016 0:00,28125.56,0.045,4.811,0,0,0.0001,5.2203,0.9379,1.1599
1/17/2016 1:00,26344.08,0.0441,4.779,0,0,0.0001,5.2191,0.9166,1.1593
1/17/2016 2:00,25233.2,0.0433,4.757,0,0,0.0001,5.2179,0.8704,1.1587
1/17/2016 3:00,24526.4,0.05,4.724,0,0,0.0001,5.2167,0.797,1.1584
1/17/2016 4:00,24131.34,0.0674,4.715,3.0436,7.9855,0.0002,5.2156,0.7096,1.1584
1/17/2016 5:00,24277.13,0.0917,5.283,49.188,121.6539,0.0003,5.2142,0.6517,1.1581
1/17/2016 6:00,24149.15,0.1406,6.641,158.4985,335.8534,0,5.209,0.6051,1.1558
1/17/2016 7:00,23448.7,0.21,8.169,272.9016,512.6105,0.0009,5.1868,0.5802,1.1507
1/17/2016 8:00,24484.28,0.3103,9.531,357.8359,632.7532,0.0002,5.1363,0.6045,1.1446
1/17/2016 9:00,26064.26,0.4685,10.354,380.6327,688.0492,0.0001,5.0641,0.6302,1.1402
1/17/2016 10:00,27602.68,0.7613,10.654,353.094,674.7838,0.0001,4.9804,0.665,1.1377
1/17/2016 11:00,28719.23,1.0564,10.479,282.5244,593.8782,0.0001,4.9077,0.6843,1.1372
1/17/2016 12:00,28965.99,1.2492,9.89,186.4601,450.7593,0.0003,4.8673,0.6853,1.138
1/17/2016 13:00,29082.02,1.284,8.672,84.8282,255.3449,0.0005,4.8523,0.7103,1.1405
1/17/2016 14:00,29060.19,1.3127,6.891,10.4783,53.693,0.0014,4.8478,0.7292,1.1446
1/17/2016 15:00,28859.44,1.4005,5.812,0.0004,0.0074,0.0031,4.8465,0.7083,1.1493
1/17/2016 16:00,29986.06,1.4038,5.017,0,0,0.034,4.8609,0.666,1.1535
1/17/2016 17:00,31083.39,1.4711,4.224,0,0,0.1314,4.9432,0.6325,1.1574
1/17/2016 18:00,31046.2,0.8196,3.46,0,0,0.1717,5.0915,0.6078,1.1611
1/17/2016 19:00,30619.87,0.8444,2.875,0,0,0.3108,5.3319,0.6012,1.1638
1/17/2016 20:00,30216.41,0.8206,2.583,0,0,0.2374,5.5865,0.6148,1.1647
1/17/2016 21:00,29589.83,0.663,2.39,0,0,0.1416,5.7507,0.642,1.1655
1/17/2016 22:00,29593.28,0.426,2.31,0,0,0.0547,5.8227,0.6596,1.1655
1/17/2016 23:00,28448.52,0.3791,2.188,0,0,0.0441,5.8487,0.7012,1.1658
1/18/2016 0:00,26425.24,0.4172,2.042,0,0,0.0657,5.8872,0.7351,1.1665
1/18/2016 1:00,25112.59,0.4728,1.906,0,0,0.1044,5.9627,0.7746,1.1671
1/18/2016 2:00,24197.23,0.495,1.764,0,0,0.1066,6.0616,0.8136,1.168
1/18/2016 3:00,23839.79,0.555,1.571,0,0,0.1736,6.2016,0.8354,1.1694
1/18/2016 4:00,23756.17,0.5652,1.352,2.582,8.4364,0.2061,6.3905,0.8407,1.1708
1/18/2016 5:00,24217.87,0.5118,1.557,33.2432,124.4779,0.1493,6.5599,0.8419,1.1719
1/18/2016 6:00,25384.09,0.4447,2.297,98.6065,339.4561,0.1335,6.6858,0.8126,1.1712
1/18/2016 7:00,27192.81,0.3573,3.045,177.7296,516.4226,0.1157,6.7696,0.7734,1.1696
1/18/2016 8:00,32775.65,0.335,3.659,241.2153,636.708,0.1041,6.8017,0.7265,1.1677
1/18/2016 9:00,36291.76,0.3015,4.156,270.8914,692.084,0.0907,6.784,0.7198,1.1653
1/18/2016 10:00,37563.39,0.3155,4.444,261.1567,678.8066,0.1084,6.7554,0.7252,1.1635
1/18/2016 11:00,38417.27,0.3839,4.359,203.1924,597.7941,0.1313,6.7608,0.7237,1.1634
1/18/2016 12:00,37351.08,0.3778,3.952,130.0228,454.5371,0.1694,6.8411,0.7398,1.1648
1/18/2016 13:00,37971.52,0.3953,3.333,56.8231,258.8749,0.1794,6.9885,0.7403,1.1665
1/18/2016 14:00,38264.2,0.4078,2.418,7.9646,55.7143,0.1651,7.1561,0.7409,1.1692
1/18/2016 15:00,37831.23,0.4151,1.859,0.0009,0.0134,0.1767,7.3312,0.7436,1.1718
1/18/2016 16:00,38590.57,0.3601,1.551,0,0,0.1856,7.5165,0.7589,1.174
1/18/2016 17:00,38930.54,0.2945,1.262,0,0,0.1543,7.6871,0.7681,1.1757
1/18/2016 18:00,37080.02,0.2972,0.917,0,0,0.1358,7.8327,0.774,1.1773
1/18/2016 19:00,35590.81,0.2954,0.613,0,0,0.125,7.9627,0.787,1.179
1/18/2016 20:00,34669.59,0.281,0.31,0,0,0.1114,8.0802,0.7847,1.1807
1/18/2016 21:00,33765,0.3263,0.03,0,0,0.1269,8.2012,0.7789,1.182
1/18/2016 22:00,33590.16,0.3802,-0.2,0,0,0.1547,8.345,0.7805,1.1831
1/18/2016 23:00,32035.19,0.4448,-0.377,0,0,0.1654,8.5083,0.7741,1.1843
1/19/2016 0:00,29648.05,0.481,-0.55,0,0,0.1751,8.6829,0.7679,1.1857
1/19/2016 1:00,28023.28,0.3724,-0.749,0,0,0.1827,8.865,0.7612,1.1871
1/19/2016 2:00,26957.35,0.2976,-0.916,0,0,0.1768,9.0454,0.7503,1.1882
1/19/2016 3:00,26389.7,0.2433,-1.135,0,0,0.1537,9.2077,0.7375,1.1897
1/19/2016 4:00,26152.72,0.2071,-1.34,1.7609,8.9201,0.1271,9.3442,0.7238,1.1912
1/19/2016 5:00,26578.69,0.2005,-1.212,31.0164,127.4226,0.1147,9.4612,0.7107,1.1927
1/19/2016 6:00,27561.29,0.2116,-0.36,107.7372,343.1804,0.1156,9.5657,0.6892,1.1931
1/19/2016 7:00,29127.56,0.189,0.492,196.287,520.3586,0.0969,9.6397,0.6622,1.1924
1/19/2016 8:00,34277.14,0.1803,1.087,272.5856,640.7607,0.0894,9.6673,0.6288,1.1916
1/19/2016 9:00,37597.73,0.1816,1.51,320.8675,696.2393,0.0914,9.6507,0.5834,1.1905
1/19/2016 10:00,38680.75,0.171,1.755,331.4898,682.9439,0.0922,9.6053,0.5258,1.1896
1/19/2016 11:00,39329.86,0.1591,1.79,294.8575,601.8532,0.0824,9.5566,0.4926,1.1893
1/19/2016 12:00,37912.15,0.1405,1.56,216.3001,458.4092,0.0717,9.5345,0.4833,1.1901
1/19/2016 13:00,38232.32,0.1247,0.972,113.7558,262.5233,0.0681,9.5574,0.4641,1.1916
1/19/2016 14:00,38431.48,0.1155,-0.328,21.9685,57.8403,0.0665,9.6137,0.4397,1.1938
1/19/2016 15:00,37914.67,0.1107,-1.308,0.0042,0.0214,0.0662,9.6796,0.4154,1.1963
1/19/2016 16:00,38254.38,0.1022,-1.676,0,0,0.0652,9.7456,0.3898,1.1988
1/19/2016 17:00,39006.28,0.0969,-2.008,0,0,0.0652,9.8112,0.3602,1.2009
1/19/2016 18:00,37419.61,0.0688,-2.354,0,0,0.0491,9.8672,0.3267,1.2027
1/19/2016 19:00,35893.88,0.0555,-2.68,0,0,0.0391,9.9101,0.3024,1.2043
1/19/2016 20:00,35024.97,0.0444,-2.947,0,0,0.03,9.9439,0.2916,1.2057
1/19/2016 21:00,34132.03,0.0356,-3.186,0,0,0.023,9.97,0.2897,1.2066
1/19/2016 22:00,34201.22,0.0287,-3.372,0,0,0.0176,9.9901,0.2993,1.2074
1/19/2016 23:00,32449.57,0.0243,-3.528,0,0,0.0142,10.0059,0.3171,1.2082
1/20/2016 0:00,30139.5,0.0206,-3.673,0,0,0.0111,10.0185,0.3457,1.2088
1/20/2016 1:00,28410.88,0.0175,-3.795,0,0,0.0092,10.0287,0.3986,1.2092
1/20/2016 2:00,27406.34,0.0133,-3.907,0,0,0.0066,10.0366,0.4734,1.2096
1/20/2016 3:00,26722.59,0.0113,-4.045,0,0,0.0058,10.0429,0.5361,1.2106
1/20/2016 4:00,26551.26,0.0103,-4.22,3.1049,9.4365,0.0052,10.0485,0.5766,1.212
1/20/2016 5:00,27065.87,0.0094,-3.707,62.6516,130.4854,0.0042,10.0529,0.6054,1.2128
1/20/2016 6:00,28039.32,0.0078,-1.831,196.773,347.0153,0.0028,10.0515,0.6106,1.2106
1/20/2016 7:00,29469.19,0.0075,0.152,320.5722,524.3969,0.0025,10.0112,0.5948,1.2061
1/20/2016 8:00,34531.37,0.0097,1.288,402.1855,644.9541,0.0023,9.8833,0.6175,1.202
1/20/2016 9:00,37962.23,0.0161,2.001,416.0663,700.4913,0.0022,9.6927,0.6965,1.1985
1/20/2016 10:00,38993.86,0.0303,2.423,384.1211,687.183,0.003,9.4953,0.7566,1.1957
1/20/2016 11:00,39668.13,0.0501,2.56,306.2345,606.0177,0.0052,9.3321,0.7774,1.1939
1/20/2016 12:00,38295.21,0.0654,2.396,203.9892,462.4175,0.0144,9.233,0.7917,1.1931
1/20/2016 13:00,38719.27,0.0668,1.683,92.3613,266.2878,0.0312,9.2099,0.827,1.1933
1/20/2016 14:00,39016.83,0.0577,0.429,12.8897,60.0753,0.0371,9.2336,0.858,1.1942
1/20/2016 15:00,38583.86,0.05,-0.18,0.0006,0.0336,0.0283,9.2652,0.8613,1.1954
1/20/2016 16:00,39061.14,0.051,-0.434,0,0,0.0248,9.2917,0.8487,1.1962
1/20/2016 17:00,39678.86,0.0642,-0.613,0,0,0.0281,9.3188,0.8368,1.1967
1/20/2016 18:00,37842.79,0.0984,-0.698,0,0,0.0367,9.3516,0.8213,1.1971
1/20/2016 19:00,36242.08,0.1063,-0.734,0,0,0.0377,9.3884,0.8035,1.1975
1/20/2016 20:00,35265.5,0.1215,-0.751,0,0,0.0425,9.4281,0.7891,1.1977
1/20/2016 21:00,34442.99,0.1447,-0.686,0,0,0.0527,9.4754,0.7695,1.1971
1/20/2016 22:00,34423.91,0.1599,-0.549,0,0,0.0601,9.5314,0.7569,1.1961
1/20/2016 23:00,32661.51,0.1702,-0.431,0,0,0.07,9.5956,0.7428,1.1951
1/21/2016 0:00,30396.19,0.1635,-0.342,0,0,0.0759,9.6667,0.7276,1.1943
1/21/2016 1:00,28597.47,0.1524,-0.276,0,0,0.0697,9.7368,0.7063,1.1935
1/21/2016 2:00,27458.63,0.142,-0.235,0,0,0.0587,9.798,0.7078,1.1931
1/21/2016 3:00,26728.84,0.1438,-0.236,0,0,0.0581,9.8539,0.7197,1.1935
1/21/2016 4:00,26819.66,0.1548,-0.258,3.3847,9.9895,0.0731,9.9178,0.7214,1.1944
1/21/2016 5:00,27295.21,0.1623,0.311,49.1094,133.6709,0.0903,9.9968,0.7132,1.1949
1/21/2016 6:00,28233.77,0.1643,1.708,147.7305,350.9699,0.1001,10.0715,0.6878,1.1934
1/21/2016 7:00,29534.69,0.1619,3.128,256.6215,528.5813,0.0989,10.0692,0.6367,1.1896
1/21/2016 8:00,34553.08,0.1592,4.212,341.4175,649.2872,0.0935,9.9438,0.6057,1.1854
1/21/2016 9:00,37885.31,0.1508,4.952,376.3977,704.8844,0.0816,9.7277,0.5976,1.1819
1/21/2016 10:00,39233.35,0.1412,5.404,365.5929,691.573,0.0715,9.4835,0.5932,1.1791
1/21/2016 11:00,39895.48,0.1336,5.527,305.5623,610.2572,0.0653,9.2771,0.5918,1.1777
1/21/2016 12:00,38431.05,0.1229,5.302,213.074,466.5253,0.0554,9.1442,0.5946,1.1778
1/21/2016 13:00,37369.73,0.1162,4.558,108.2132,270.1618,0.0525,9.1003,0.6039,1.1789
1/21/2016 14:00,38991.04,0.1081,3.066,20.8668,62.4176,0.0522,9.1272,0.5986,1.1809
1/21/2016 15:00,38424.45,0.0953,2.067,0.0096,0.0494,0.0472,9.1769,0.5904,1.1836
1/21/2016 16:00,38816.1,0.0827,1.613,0,0,0.038,9.221,0.5801,1.1862
1/21/2016 17:00,39201.65,0.0746,1.243,0,0,0.0352,9.2592,0.5702,1.1884
1/21/2016 18:00,37540.47,0.0831,0.949,0,0,0.0384,9.298,0.5548,1.1902
1/21/2016 19:00,36208.77,0.0734,0.702,0,0,0.0343,9.3358,0.5344,1.1918
1/21/2016 20:00,35321.99,0.0713,0.46,0,0,0.0347,9.3717,0.5182,1.1933
1/21/2016 21:00,34453.4,0.0715,0.334,0,0,0.0342,9.4078,0.5064,1.194
1/21/2016 22:00,34506.7,0.0689,0.172,0,0,0.0348,9.4447,0.4915,1.1942
1/21/2016 23:00,32959.37,0.067,-0.014,0,0,0.0352,9.4825,0.4752,1.1945
1/22/2016 0:00,30389.96,0.0672,-0.162,0,0,0.0361,9.5214,0.4794,1.1949
1/22/2016 1:00,28517.31,0.0646,-0.317,0,0,0.0345,9.5601,0.4913,1.1952
1/22/2016 2:00,27397.27,0.0606,-0.456,0,0,0.0318,9.5968,0.5123,1.1959
1/22/2016 3:00,26696.24,0.0578,-0.655,0,0,0.0315,9.6321,0.5309,1.1975
1/22/2016 4:00,26636.34,0.0585,-0.835,3.6842,10.5799,0.0323,9.6679,0.5524,1.1995
1/22/2016 5:00,27118.79,0.0602,-0.432,49.381,136.9754,0.0328,9.7031,0.5622,1.201
1/22/2016 6:00,28127.63,0.0682,1.058,158.2336,355.0362,0.0309,9.7242,0.515,1.2005
1/22/2016 7:00,29345.05,0.0745,2.434,273.9783,532.8376,0.0265,9.6903,0.4901,1.1971
1/22/2016 8:00,34622.14,0.0856,3.432,353.9057,653.7125,0.0255,9.569,0.4996,1.1936
1/22/2016 9:00,38179.81,0.0934,3.96,381.0762,709.3636,0.0267,9.3745,0.5107,1.1912
1/22/2016 10:00,39032.97,0.1086,4.164,363.9103,696.0533,0.0315,9.1691,0.5128,1.1898
1/22/2016 11:00,39070.85,0.1129,4.123,309.7811,614.6446,0.0379,9.0128,0.5196,1.1895
1/22/2016 12:00,36760.5,0.113,3.76,220.0923,470.7476,0.0488,8.9419,0.5226,1.1903
1/22/2016 13:00,38030.5,0.1122,2.88,112.9441,274.1392,0.0594,8.9552,0.5237,1.1923
1/22/2016 14:00,38467.93,0.1164,1.288,22.1268,64.8752,0.0673,9.0162,0.5274,1.1952
1/22/2016 15:00,38201.49,0.1233,-0.002,0.014,0.0708,0.076,9.0935,0.5313,1.1989
1/22/2016 16:00,38866.07,0.1391,-0.565,0,0,0.0883,9.1821,0.542,1.202
1/22/2016 17:00,39255.53,0.156,-0.941,0,0,0.0927,9.2792,0.5732,1.2043
1/22/2016 18:00,37130.41,0.1568,-1.278,0,0,0.0799,9.371,0.5967,1.2062
1/22/2016 19:00,35315.89,0.1519,-1.567,0,0,0.084,9.4587,0.6119,1.2079
1/22/2016 20:00,34779.35,0.1294,-1.84,0,0,0.0776,9.5441,0.6109,1.2094
1/22/2016 21:00,33927.07,0.1038,-2.033,0,0,0.0635,9.6187,0.6014,1.21
1/22/2016 22:00,34209.59,0.0939,-2.141,0,0,0.0565,9.6832,0.5963,1.2101
1/22/2016 23:00,32617.78,0.0992,-2.23,0,0,0.0567,9.7452,0.5971,1.2102
1/23/2016 0:00,30215.9,0.1097,-2.295,0,0,0.0693,9.8145,0.5974,1.2103
1/23/2016 1:00,28509.74,0.11,-2.374,0,0,0.0696,9.8894,0.5969,1.2104
1/23/2016 2:00,27311.13,0.1085,-2.419,0,0,0.0692,9.9637,0.6064,1.2108
1/23/2016 3:00,26492.04,0.1069,-2.513,0,0,0.0689,10.0373,0.6041,1.2116
1/23/2016 4:00,26476.82,0.1052,-2.623,2.2711,11.2107,0.0694,10.1104,0.5951,1.2131
1/23/2016 5:00,26720.3,0.1057,-2.318,40.7157,140.398,0.0708,10.1828,0.5871,1.2142
1/23/2016 6:00,27058.22,0.109,-1.195,137.3457,359.1819,0.0742,10.2511,0.5788,1.2134
1/23/2016 7:00,27679.17,0.1164,-0.164,233.2017,537.2308,0.0796,10.3095,0.5597,1.2107
1/23/2016 8:00,31739.43,0.1268,0.562,302.2809,658.2248,0.0804,10.3534,0.5703,1.2081
1/23/2016 9:00,35066.08,0.1351,1.002,321.4053,713.9804,0.0829,10.3833,0.5806,1.2058
1/23/2016 10:00,36711.4,0.1375,1.254,310.5164,700.6425,0.0766,10.4022,0.5873,1.2038
1/23/2016 11:00,37728.02,0.1458,1.32,269.2198,619.1691,0.069,10.4186,0.5792,1.2025
1/23/2016 12:00,36953.27,0.1609,1.145,198.5293,475.084,0.0609,10.4436,0.5551,1.2022
1/23/2016 13:00,36764.38,0.1276,0.559,105.797,278.2237,0.0581,10.4836,0.5426,1.203
